Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Richard Williams,85,1,3,3,183.91,-83.91,-45.625577728236635
Shane Turner,70,1,3,3,149.05999999999995,-49.059999999999974,-32.9129209714209
Trent Moffat,100,1,3,3,176.48999999999998,-76.49000000000001,-43.339565981075424
Geoffrey Dorn,37,1,3,2,89.85999999999999,10.139999999999993,11.284219897618513
Phoebe Betts,100,1,3,2,228.31,-128.31,-56.199903639788005
Sharni Newman,96,1,3,2,206.8,-106.80000000000001,-51.64410058027079
John Lee,45,1,3,1,121.13999999999999,-21.140000000000015,-17.450883275548964
Oliver Arentz,42,1,3,1,105.97999999999999,-5.979999999999974,-5.64257407057933
Rory Coverdale,100,1,2,14,236.33999999999997,-136.34,-57.688076499957695
Corey Peterson,100,1,2,9,251.94,-151.94,-60.30800984361356
Jonah Hutchinson,100,1,2,9,284.0200000000001,-184.02,-64.79121188648685
Ryan Bell,96,1,2,9,246.51000000000002,-146.51000000000002,-59.43369437345341
Hayden Barnes,100,1,2,8,245.16000000000003,-145.16,-59.21031163321911
Stephen Simms,100,1,2,8,160.23999999999998,-60.239999999999974,-37.59360958562156
Bevan Pringle,100,1,2,7,174.26,-74.25999999999998,-42.61448410421209
Charli Masotti,100,1,2,7,244.08999999999997,-144.08999999999997,-59.03150477282969
Darren Kerr,78,1,2,7,170.01,-70.01,-41.1799305923181
Darren Pace,100,1,2,7,220.60999999999999,-120.60999999999999,-54.671139114274055
Hannah Anforth,100,1,2,7,263.8700000000001,-163.86999999999998,-62.10255049835143
Jake Hughes,100,1,2,7,285.86,-185.85999999999999,-65.01784090114042
Ryan Backhouse,100,1,2,7,264.77000000000004,-164.76999999999995,-62.231370623560046
Brendan Barnes,100,1,2,6,268.24,-168.23999999999998,-62.719952281538916
John Walters,100,1,2,6,253.23999999999998,-153.23999999999998,-60.511767493286996
Nathan Jack,100,1,2,6,271.30000000000007,-171.29999999999998,-63.14043494286765
Chris Playle,100,1,2,5,224.45000000000002,-124.44999999999999,-55.44664736021385
Danny Mackney,100,1,2,5,203.52999999999997,-103.52999999999997,-50.86719402545079
Mark Hayes,100,1,2,5,226.13,-126.13,-55.77765002432229
Amanda Dean,100,1,2,4,217.7,-117.69999999999999,-54.06522737712448
Jed Betts,100,1,2,4,218.56,-118.56,-54.24597364568082
Joshua Holberton,61,1,2,4,170.55999999999995,-70.55999999999997,-41.36960600375234
Steve Leight,72,1,2,4,173.86,-73.86,-42.48245714943057
Christopher Shinn,100,1,2,3,235.65,-135.64999999999998,-57.56418417144068
Gary Whitaker,100,1,2,3,262.89000000000004,-162.89,-61.961276579557975
Ian White,100,1,2,3,148.20000000000002,-48.2,-32.52361673414305
Vanessa Benett,53,1,2,3,118.7,-18.700000000000003,-15.754001684919968
Xavier O'Connor,40,1,2,3,90.19999999999999,9.800000000000033,10.864745011086512
Bronte Miller,100,1,2,2,322.19000000000005,-222.18999999999994,-68.96241348272756
Christian Salter,89,1,2,2,213.64000000000001,-113.64000000000001,-53.19228608874743
Peter Schrader,50,1,2,2,106.77,-6.769999999999989,-6.340732415472501
Shane Edyvean,100,1,2,2,193.15,-93.14999999999998,-48.22676676158425
Ashley Shepherd,88,1,2,1,139.18,-39.17999999999999,-28.15059635005029
Dean Peters,85,1,2,1,108.83,-8.829999999999986,-8.113571625470906
Haylee Day,38,1,2,1,90.22999999999998,9.770000000000008,10.827884295688808
Jorja Rusten,100,1,2,1,177.32999999999998,-77.32999999999998,-43.60796255568713
Darren Weeks,31,1,2,0,71.00999999999998,28.99000000000001,40.82523588227013
Kim Young,38,1,2,0,73.19999999999997,26.800000000000026,36.612021857923544
Mikayla Jones,22,1,2,0,54.13999999999999,45.86000000000001,84.70631695603991
Trent Pilon,11,1,2,0,32.29,67.71000000000001,209.69340353050484
Allan McDonough,100,1,1,14,241.1,-141.1,-58.5234342596433
Mark Callaghan,100,1,1,13,239.56,-139.55999999999997,-58.25680414092502
Ginger Gleeson,100,1,1,12,163.18,-63.179999999999964,-38.71798014462554
Ross Payne,100,1,1,10,237.26999999999998,-137.26999999999995,-57.85392169258648
Tim Gillespie,100,1,1,9,232.58999999999997,-132.59,-57.00589019304356
Ben Mantle,58,1,1,8,156.01,-56.00999999999998,-35.90154477277097
Blake Pace,100,1,1,8,237.22,-137.21999999999997,-57.84503836101508
Brett Hogan,100,1,1,8,253.38,-153.38,-60.53358591838346
Dean Weller,100,1,1,8,188.54999999999998,-88.54999999999998,-46.963670114028105
Jason Glynn,65,1,1,8,132.67,-32.66999999999999,-24.625009421873813
Sara Grout,79,1,1,8,174.59999999999997,-74.60000000000002,-42.72623138602522
Trent Wheeler,100,1,1,7,248.27,-148.27,-59.72127119668104
Gregory Schofield,100,1,1,6,199.70999999999998,-99.71,-49.92739472234741
Justin Pascoe,61,1,1,6,148.83,-48.830000000000005,-32.80924544782638
Michael Jnr Day,100,1,1,6,277.13999999999993,-177.14,-63.917153785090576
Neville Donnelly,55,1,1,6,96.39999999999999,3.6000000000000147,3.7344398340249123
Tiffany Lee,74,1,1,6,141.56,-41.56,-29.35857586888952
Hayden Charles,100,1,1,5,214.79,-114.79,-53.442897714046275
Jodi Quinlan,100,1,1,5,260.40000000000003,-160.39999999999998,-61.59754224270352
Lauren Harper,100,1,1,5,220.93,-120.92999999999999,-54.73679445978363
Lachlan Kennelly,100,1,1,4,279.69000000000005,-179.68999999999997,-64.24612964353389
Peter Tilbrook,83,1,1,4,133.32999999999998,-33.33,-24.998124953123828
Phill Keats,48,1,1,4,93.55000000000001,6.45000000000001,6.894708711918769
Reece Maguire,21,1,1,4,55.649999999999984,44.35000000000001,79.69451931716087
Trevor Allamby,25,1,1,4,69.08999999999999,30.910000000000004,44.738746562454786
Adrian Collins,100,1,1,3,169.48999999999998,-69.49000000000001,-40.999468995220965
Royce Gregory,50,1,1,3,105.24,-5.23999999999999,-4.979095400988209
Sergio Lenardi,48,1,1,3,116.86,-16.859999999999992,-14.427520109532768
Tony Higgs,71,1,1,3,143.80999999999997,-43.80999999999998,-30.463806411237044
Abby Sanderson,100,1,1,2,239.91999999999996,-139.91999999999996,-58.31943981327108
Fred Posgate,77,1,1,2,129.64,-29.64000000000001,-22.863313792039506
Gregory Rue,49,1,1,2,125.8,-25.79999999999999,-20.508744038155797
Leighton Burns,33,1,1,2,63.099999999999994,36.900000000000006,58.4786053882726
Neil Caldwell,40,1,1,2,86.83999999999999,13.160000000000025,15.15430677107327
Noel Shinn,17,1,1,2,32.900000000000006,67.10000000000001,203.951367781155
Ryan Eyre,100,1,1,2,199.57,-99.57000000000002,-49.89226837701059
Shannon Lindsay,68,1,1,2,133.85,-33.849999999999994,-25.28950317519611
Tony Vlaeminck,38,1,1,2,108.64999999999999,-8.64999999999999,-7.961343764381031
Anna Hiltunen,40,1,1,1,82.53,17.470000000000017,21.16806009935783
Dwayne Brown,28,1,1,1,55.64000000000001,44.36,79.72681524083393
Kirra Langelaar,54,1,1,1,139.38,-39.38,-28.253694934710865
Ky Bloomfield,100,1,1,1,246.74,-146.74,-59.47150847045472
Allan Forrest,48,1,1,0,61.58,38.42000000000001,62.39038648911986
Elley-May Adams,52,1,1,0,84.08999999999999,15.910000000000002,18.92020454275182
Luke Thirgood,24,1,1,0,53.59,46.41000000000001,86.60197798096661
Olivia Jardine,30,1,1,0,55.16,44.839999999999996,81.29079042784626
Kathy Watson,100,1,0,12,259.69,-159.68999999999997,-61.49254880819437
Scott Rains,100,1,0,9,198.91,-98.91000000000003,-49.726006736715114
Michael Grima,79,1,0,7,164.52999999999997,-64.52999999999997,-39.22081079438399
Danny Simpson,43,1,0,5,94.69999999999999,5.300000000000006,5.596620908130947
Dennis Paton,41,1,0,4,94.16,5.840000000000005,6.20220900594733
Rodney Lemon,86,1,0,4,164.93999999999997,-64.93999999999998,-39.371892809506484
Tanner Brown,65,1,0,4,172.65,-72.65000000000002,-42.07935128873444
Brad Angove,22,1,0,3,57.55,42.45000000000001,73.76194613379671
Grace Jones,77,1,0,3,191.93,-91.92999999999998,-47.897671025894844
Abby Towers,25,1,0,2,47.46,52.540000000000006,110.70375052675938
Daryl Crone,62,1,0,2,98.33999999999999,1.6599999999999944,1.6880211511083938
Paul Rousch,20,1,0,2,28.250000000000004,71.75,253.98230088495572
John Ballin,51,1,0,1,65.9,34.10000000000004,51.74506828528078
Louis Emerson,50,1,0,1,116.17999999999999,-16.179999999999996,-13.926665519022205
Luke Tabone,44,1,0,1,94.01000000000002,5.990000000000004,6.37166258908627
Ray Pace,17,1,0,1,30.34,69.66,229.59789057350034
Anthony Portelli,4,1,0,0,12.74,87.25999999999999,684.9293563579276
Brent Parish,19,1,0,0,33.74,66.26000000000002,196.38411381149973
Dale Spencer,33,1,0,0,72.53999999999999,27.460000000000004,37.85497656465399
Gary Herbert,42,1,0,0,66.2,33.80000000000002,51.05740181268885
Georgia Young,21,1,0,0,50.58999999999999,49.41000000000002,97.66752322593403
Jack Barton,2,1,0,0,5.14,94.86,1845.525291828794
Peter Fiscalini,3,1,0,0,7.34,92.66000000000001,1262.397820163488
Troy Hillier,14,1,0,0,44.54999999999999,55.45000000000002,124.46689113355787
Corey Johnson,100,0,10,12,275.07000000000005,-275.07000000000005,-100.0
Zara Fitzpatrick,100,0,10,5,261.04,-261.04,-100.0
Brett Smith,100,0,9,7,196.16,-196.16,-100.0
Tina Ridis,100,0,8,9,252.99999999999997,-252.99999999999997,-100.0
Seaton Grima,100,0,8,8,257.84000000000003,-257.84000000000003,-100.0
Rodney Atkins,100,0,8,7,236.08,-236.08,-100.0
Tayla French,100,0,7,8,260.79,-260.79,-100.0
Adam Sanderson,100,0,7,6,272.94000000000005,-272.94000000000005,-100.0
Gavin Fitzpatrick,100,0,7,6,248.92999999999998,-248.92999999999998,-100.0
Maddison Brown,100,0,7,6,266.21999999999997,-266.21999999999997,-100.0
Luke McCarthy,100,0,7,5,294.81000000000006,-294.81000000000006,-100.0
Darren Hancock,100,0,6,7,255.51,-255.51,-100.0
Clinton Welsh,97,0,6,6,215.48999999999998,-215.48999999999998,-100.0
Juanita Breen,100,0,6,6,277.74,-277.74,-100.0
Bill Hayes,100,0,6,5,217.76,-217.76,-100.0
Mitchell Miller,100,0,6,5,230.45000000000002,-230.45000000000002,-100.0
Nic Horan,100,0,6,5,239.49999999999997,-239.49999999999997,-100.0
Cameron Fitzpatrick,100,0,6,4,239.59000000000003,-239.59000000000003,-100.0
John Meade,68,0,6,4,154.69000000000003,-154.69000000000003,-100.0
Ben Loades,95,0,5,7,208.72,-208.72,-100.0
Joe Suvaljko,100,0,5,7,162.36,-162.36,-100.0
Michael A Smith,100,0,5,7,269.96,-269.96,-100.0
Aldo Cortopassi,100,0,5,6,242.11999999999998,-242.11999999999998,-100.0
Kate Gath,100,0,5,6,254.67000000000002,-254.67000000000002,-100.0
Monique Burnett,100,0,5,6,212.58,-212.58,-100.0
Taylah Osmond,100,0,5,6,266.2900000000001,-266.2900000000001,-100.0
Chris Geary,100,0,5,5,250.04,-250.04,-100.0
Nicholas O'Connor,100,0,5,5,225.20999999999998,-225.20999999999998,-100.0
Stuart McDonald,100,0,5,5,242.99999999999997,-242.99999999999997,-100.0
Layne Dwyer,100,0,5,4,284.50000000000006,-284.50000000000006,-100.0
Lucas Bucca,58,0,5,4,151.61999999999998,-151.61999999999998,-100.0
Stacey Towers,71,0,5,4,150.81000000000003,-150.81000000000003,-100.0
Tim Stone,100,0,5,4,219.59,-219.59,-100.0
Ricky Hunt,47,0,5,3,132.06999999999996,-132.06999999999996,-100.0
David Barbetti,100,0,5,2,247.21999999999997,-247.21999999999997,-100.0
Mikayla Towers,100,0,5,2,236.52999999999997,-236.52999999999997,-100.0
Phillip Ellery,38,0,5,1,75.44000000000001,-75.44000000000001,-100.0
Ewa Justice,100,0,4,12,265.94,-265.94,-100.0
Luke Dunne,100,0,4,10,270.14000000000004,-270.14000000000004,-100.0
Anthony Robinson,72,0,4,9,194.14,-194.14,-100.0
Jamie Donovan,100,0,4,9,226.00999999999996,-226.00999999999996,-100.0
Nathan Rothwell,100,0,4,9,269.26000000000005,-269.26000000000005,-100.0
Shane Smith,100,0,4,9,205.01999999999998,-205.01999999999998,-100.0
Vance Stampalia,100,0,4,9,212.16,-212.16,-100.0
Aaron Dunn,100,0,4,8,251.47999999999996,-251.47999999999996,-100.0
Danielle Hill,100,0,4,8,312.18,-312.18,-100.0
John Justice,100,0,4,8,223.59,-223.59,-100.0
Nathan Xuereb,100,0,4,8,223.99,-223.99,-100.0
Ricky Duggan,100,0,4,8,262.74,-262.74,-100.0
Abbey Turnbull,100,0,4,7,275.44000000000005,-275.44000000000005,-100.0
Doug Lee,94,0,4,7,225.51,-225.51,-100.0
Jack Chapple,100,0,4,7,267.47,-267.47,-100.0
Boris Devcic,100,0,4,6,262.8200000000001,-262.8200000000001,-100.0
Darren McCall,100,0,4,6,234.73999999999998,-234.73999999999998,-100.0
Kylie Sugars,100,0,4,6,259.88,-259.88,-100.0
Owen Shea,100,0,4,6,215.91000000000003,-215.91000000000003,-100.0
Stephen Dowton,100,0,4,6,238.42000000000002,-238.42000000000002,-100.0
Brad Stampalia,56,0,4,5,143.43,-143.43,-100.0
Bruce Stanley,100,0,4,5,177.67999999999998,-177.67999999999998,-100.0
Michael Norman,99,0,4,5,254.10999999999999,-254.10999999999999,-100.0
Sam Ison,100,0,4,5,210.13,-210.13,-100.0
David Magri,100,0,4,4,195.20999999999998,-195.20999999999998,-100.0
Dayl March,100,0,4,4,226.86,-226.86,-100.0
Michael Wood,100,0,4,3,197.54999999999998,-197.54999999999998,-100.0
Ryan Veivers,93,0,4,3,196.33999999999997,-196.33999999999997,-100.0
Rod Barker,100,0,4,2,198.87,-198.87,-100.0
Steven Lindberg,35,0,4,1,77.66999999999999,-77.66999999999999,-100.0
Matthew Horsnell,25,0,4,0,58.01,-58.01,-100.0
Michelle Neilson,51,0,4,0,124.94,-124.94,-100.0
Ellen Tormey,100,0,3,13,270.96000000000004,-270.96000000000004,-100.0
John Vautin,81,0,3,13,199.18,-199.18,-100.0
Dale Afford,100,0,3,12,273.42,-273.42,-100.0
Lochie Cook,100,0,3,10,252.19999999999996,-252.19999999999996,-100.0
Jake Davis,100,0,3,9,258.02000000000004,-258.02000000000004,-100.0
Trista Dixon,100,0,3,9,259.53000000000003,-259.53000000000003,-100.0
Ada Massa,100,0,3,8,239.28,-239.28,-100.0
Gary Hall Jnr,100,0,3,8,271.2300000000001,-271.2300000000001,-100.0
Jamie Rigoli,100,0,3,8,199.64000000000001,-199.64000000000001,-100.0
Matt Newberry,100,0,3,8,222.82999999999998,-222.82999999999998,-100.0
Paul Grima,91,0,3,8,241.46,-241.46,-100.0
Rohan Hillier,100,0,3,8,329.19,-329.19,-100.0
Alanah Richardson,100,0,3,7,284.0100000000001,-284.0100000000001,-100.0
Brent Murphy,100,0,3,7,223.32999999999998,-223.32999999999998,-100.0
Damian Wilson,100,0,3,7,262.11,-262.11,-100.0
Gary Pekin,100,0,3,7,202.11,-202.11,-100.0
Matthew Whittle,64,0,3,7,148.26999999999998,-148.26999999999998,-100.0
Mitch Cox,100,0,3,7,252.95,-252.95,-100.0
Shane Young,100,0,3,7,242.94,-242.94,-100.0
Laura Rusten,100,0,3,6,204.0,-204.0,-100.0
Leilani Justice,100,0,3,6,250.66,-250.66,-100.0
Andrew Clarke,100,0,3,5,184.20999999999998,-184.20999999999998,-100.0
Brent Howard,100,0,3,5,227.60999999999999,-227.60999999999999,-100.0
Brent Thomson,56,0,3,5,148.26,-148.26,-100.0
Clint Sneddon,100,0,3,5,213.82000000000002,-213.82000000000002,-100.0
Dean Miller,100,0,3,5,193.30999999999997,-193.30999999999997,-100.0
Jocelyn Young,100,0,3,5,247.32999999999998,-247.32999999999998,-100.0
Julian Attard,100,0,3,5,214.19000000000003,-214.19000000000003,-100.0
Daryl Douglas,100,0,3,4,208.08999999999997,-208.08999999999997,-100.0
Garry Butler,49,0,3,4,124.19999999999999,-124.19999999999999,-100.0
Darryl Munro,46,0,3,3,92.80999999999999,-92.80999999999999,-100.0
Eddie Conroy,64,0,3,3,129.28,-129.28,-100.0
Jai Meikle,41,0,3,3,87.33,-87.33,-100.0
Tiarna Ford,100,0,3,3,287.81,-287.81,-100.0
Katrina Cain,80,0,3,2,142.14,-142.14,-100.0
Rhett Markey,68,0,3,2,138.48,-138.48,-100.0
Wesley Andrews,100,0,3,2,180.58999999999997,-180.58999999999997,-100.0
Kaiden Hayter,65,0,3,0,149.29,-149.29,-100.0
Laura Osborn,20,0,3,0,53.93,-53.93,-100.0
Abbey Vidovich,100,0,2,13,228.59,-228.59,-100.0
Joshua Gallagher,100,0,2,12,277.34000000000003,-277.34000000000003,-100.0
Grant Forrest,100,0,2,10,176.76,-176.76,-100.0
Paul Railton,77,0,2,10,172.51000000000002,-172.51000000000002,-100.0
Matthew Atkinson,96,0,2,9,248.51,-248.51,-100.0
Chris Lewis,100,0,2,8,232.89000000000001,-232.89000000000001,-100.0
Jeremy Quinlan,100,0,2,8,196.98,-196.98,-100.0
Matthew Harrington,81,0,2,8,167.80999999999997,-167.80999999999997,-100.0
Narissa Elkins,100,0,2,8,292.64000000000004,-292.64000000000004,-100.0
Ellen Rixon,91,0,2,7,235.98000000000002,-235.98000000000002,-100.0
Steven Doherty,100,0,2,7,214.75,-214.75,-100.0
Wayne Price,100,0,2,7,176.79999999999998,-176.79999999999998,-100.0
Anne-Maree Conroy,100,0,2,6,251.36999999999998,-251.36999999999998,-100.0
Bayley Duck,90,0,2,6,241.69,-241.69,-100.0
Glenn McElhinney,100,0,2,6,195.07999999999998,-195.07999999999998,-100.0
Jon Ponsonby,44,0,2,6,110.42,-110.42,-100.0
Kaden Elliott,100,0,2,6,221.26,-221.26,-100.0
Mick Sullivan,100,0,2,6,194.36999999999998,-194.36999999999998,-100.0
Robert Shepherd,45,0,2,6,99.22999999999999,-99.22999999999999,-100.0
Bryce Greenwood,100,0,2,5,127.01000000000002,-127.01000000000002,-100.0
Charlene Gusman,51,0,2,5,119.54,-119.54,-100.0
Garth Hoy,100,0,2,5,142.03,-142.03,-100.0
Paul Cavallaro,27,0,2,5,87.89999999999999,-87.89999999999999,-100.0
Stuart Rothacker,50,0,2,5,120.03,-120.03,-100.0
Barrie Rattray,48,0,2,4,121.86,-121.86,-100.0
Eric Chabros,41,0,2,4,99.91999999999999,-99.91999999999999,-100.0
Kristie O'Sullivan,32,0,2,4,78.96000000000001,-78.96000000000001,-100.0
Michael Harding,50,0,2,4,95.17,-95.17,-100.0
Neil McCallum,100,0,2,4,250.14999999999998,-250.14999999999998,-100.0
Peter Lane,31,0,2,4,61.0,-61.0,-100.0
Riley Pace,38,0,2,4,88.41,-88.41,-100.0
Shane Graham,100,0,2,4,270.81,-270.81,-100.0
Steve Cleave,37,0,2,4,86.46,-86.46,-100.0
Stuart Glasby,100,0,2,4,198.32999999999998,-198.32999999999998,-100.0
Alannah Logie,33,0,2,3,59.88,-59.88,-100.0
Bernadette Page,100,0,2,3,236.89000000000001,-236.89000000000001,-100.0
Chris Watson,100,0,2,3,189.54,-189.54,-100.0
Colin McDowell,91,0,2,3,220.03,-220.03,-100.0
Eugene Harris,100,0,2,3,180.7,-180.7,-100.0
Geoff Webster,44,0,2,3,97.67999999999999,-97.67999999999999,-100.0
Tony Barresi,55,0,2,3,93.55,-93.55,-100.0
Bruce Andrews,33,0,2,2,56.66,-56.66,-100.0
Jeffery Enks,68,0,2,2,152.14,-152.14,-100.0
Keali Hepworth,81,0,2,2,197.36999999999998,-197.36999999999998,-100.0
Luke Sutherland,76,0,2,2,142.53999999999996,-142.53999999999996,-100.0
Tom Downey,40,0,2,2,97.55999999999999,-97.55999999999999,-100.0
Grace Bilney,40,0,2,1,108.78999999999999,-108.78999999999999,-100.0
Ian Miller,58,0,2,1,70.16000000000001,-70.16000000000001,-100.0
Joshua Frew,50,0,2,1,79.30999999999999,-79.30999999999999,-100.0
Justin Field,67,0,2,1,104.39999999999999,-104.39999999999999,-100.0
Molly Turton,35,0,2,1,99.74,-99.74,-100.0
Peter Greig,100,0,2,1,186.93,-186.93,-100.0
Steve Owen,42,0,2,1,82.08,-82.08,-100.0
Billy Neely,30,0,2,0,70.64999999999999,-70.64999999999999,-100.0
Clare Mackney,15,0,2,0,28.800000000000004,-28.800000000000004,-100.0
John Downey,84,0,2,0,196.93,-196.93,-100.0
Maurice Johnson,100,0,2,0,166.26999999999998,-166.26999999999998,-100.0
Paul Tanti,51,0,2,0,68.28,-68.28,-100.0
Ross Arentz,49,0,2,0,99.23,-99.23,-100.0
Shane Hoban,18,0,2,0,36.98,-36.98,-100.0
Harrison Ross,100,0,1,10,290.37,-290.37,-100.0
Tiarn McElhinney,100,0,1,9,221.8,-221.8,-100.0
Brent Livingstone,78,0,1,8,219.89,-219.89,-100.0
Lleyton Green,100,0,1,8,243.82999999999998,-243.82999999999998,-100.0
Peter McRae,100,0,1,8,279.09999999999997,-279.09999999999997,-100.0
Reagan Clarke,98,0,1,8,255.14,-255.14,-100.0
Dan Russell,100,0,1,7,218.94000000000003,-218.94000000000003,-100.0
Declan Whelan,100,0,1,7,219.82,-219.82,-100.0
Harry O'Neill,100,0,1,7,247.66999999999996,-247.66999999999996,-100.0
Ricky Gordon,100,0,1,7,216.70999999999998,-216.70999999999998,-100.0
Dannielle McMullen,100,0,1,6,241.4,-241.4,-100.0
Dennis Wych,46,0,1,6,68.50999999999999,-68.50999999999999,-100.0
Ryan Sanderson,100,0,1,6,276.17,-276.17,-100.0
Steven Jelf,99,0,1,6,153.21999999999997,-153.21999999999997,-100.0
Erika Dwyer,100,0,1,5,251.94,-251.94,-100.0
Nigel Milne,66,0,1,5,138.44000000000003,-138.44000000000003,-100.0
Paul Shipley,70,0,1,5,114.99000000000001,-114.99000000000001,-100.0
Toby Lynn,100,0,1,5,214.43999999999997,-214.43999999999997,-100.0
Brian Portelli,100,0,1,4,246.07999999999998,-246.07999999999998,-100.0
Karen Kendall,25,0,1,4,63.760000000000005,-63.760000000000005,-100.0
Kerry Green,96,0,1,4,156.44,-156.44,-100.0
Matthew Grant,48,0,1,4,103.61999999999999,-103.61999999999999,-100.0
Ray White,100,0,1,4,165.67,-165.67,-100.0
Tim Ferrier,17,0,1,4,32.85,-32.85,-100.0
Ben Parker,46,0,1,3,147.18999999999997,-147.18999999999997,-100.0
Derrick Krafft,100,0,1,3,137.14999999999998,-137.14999999999998,-100.0
Rod Wingrave,100,0,1,3,111.34000000000002,-111.34000000000002,-100.0
Todd Prest,48,0,1,3,102.72,-102.72,-100.0
Brett Bates,46,0,1,2,98.01999999999998,-98.01999999999998,-100.0
David Millard,25,0,1,2,37.55,-37.55,-100.0
Des Nolan,26,0,1,2,59.65,-59.65,-100.0
Ella Brechin,49,0,1,2,93.02000000000001,-93.02000000000001,-100.0
Graeme Howard,60,0,1,2,111.95,-111.95,-100.0
Ian Butt,37,0,1,2,81.25999999999999,-81.25999999999999,-100.0
Jody Bryant,38,0,1,2,75.16999999999999,-75.16999999999999,-100.0
Kyle Brooks,24,0,1,2,61.94,-61.94,-100.0
Matthew Clayton,30,0,1,2,75.41,-75.41,-100.0
Nick Youngson,100,0,1,2,139.79999999999995,-139.79999999999995,-100.0
Rikki Cernovskis,33,0,1,2,60.47,-60.47,-100.0
Trevor Hilson,26,0,1,2,47.24999999999999,-47.24999999999999,-100.0
Adam Shaw,23,0,1,1,48.82999999999999,-48.82999999999999,-100.0
Courtney Sutherland,100,0,1,1,196.58999999999997,-196.58999999999997,-100.0
Daniel Mannix,66,0,1,1,104.88,-104.88,-100.0
David Harris,30,0,1,1,66.25999999999999,-66.25999999999999,-100.0
Fred Spiteri,19,0,1,1,51.89999999999999,-51.89999999999999,-100.0
Garth Hurrell,17,0,1,1,36.2,-36.2,-100.0
Glenn Williams,25,0,1,1,47.93,-47.93,-100.0
Jeffrey Wegner,39,0,1,1,80.88000000000001,-80.88000000000001,-100.0
John Scott,33,0,1,1,79.78000000000002,-79.78000000000002,-100.0
Lily McElhinney,7,0,1,1,22.73,-22.73,-100.0
Mason Bigeni,17,0,1,1,50.27,-50.27,-100.0
Peter Chamouras,21,0,1,1,31.160000000000004,-31.160000000000004,-100.0
Reece Moore,100,0,1,1,182.47999999999996,-182.47999999999996,-100.0
Robert Arundell,7,0,1,1,14.45,-14.45,-100.0
Steven Matson,100,0,1,1,165.01999999999998,-165.01999999999998,-100.0
Tim Mortlock,17,0,1,1,33.46,-33.46,-100.0
Barry Giudice,100,0,1,0,118.62,-118.62,-100.0
Brett Postans,100,0,1,0,120.91999999999999,-120.91999999999999,-100.0
Darren Grant,14,0,1,0,27.480000000000004,-27.480000000000004,-100.0
David Parish,7,0,1,0,15.88,-15.88,-100.0
Ella Lyons,6,0,1,0,9.99,-9.99,-100.0
Gavin Crone,28,0,1,0,47.48,-47.48,-100.0
Holly Chalmers,9,0,1,0,25.9,-25.9,-100.0
Kieran O'Keeffe,10,0,1,0,17.549999999999997,-17.549999999999997,-100.0
Leslie Johnston,25,0,1,0,25.88,-25.88,-100.0
Maddie Ray,20,0,1,0,56.81,-56.81,-100.0
Matthew Harris,21,0,1,0,45.830000000000005,-45.830000000000005,-100.0
Michael Dennis,25,0,1,0,41.589999999999996,-41.589999999999996,-100.0
Michelle Crook,29,0,1,0,52.90999999999999,-52.90999999999999,-100.0
Robert Anderson,34,0,1,0,87.97,-87.97,-100.0
Spiros Calligeros,18,0,1,0,31.71,-31.71,-100.0
Thomas Phillips,18,0,1,0,25.73,-25.73,-100.0
Toby Glazebrook,3,0,1,0,2.24,-2.24,-100.0
Wes Komorowski,18,0,1,0,52.61000000000001,-52.61000000000001,-100.0
Zac Steenhuis,8,0,1,0,18.2,-18.2,-100.0
Brett Woodhouse,35,0,0,6,88.77,-88.77,-100.0
Malcolm Hutchings,100,0,0,6,169.06,-169.06,-100.0
Zac Chappenden,100,0,0,6,231.41000000000005,-231.41000000000005,-100.0
Brad Scaffidi,60,0,0,5,88.57999999999998,-88.57999999999998,-100.0
Shane Taylor,81,0,0,5,131.40000000000003,-131.40000000000003,-100.0
Shaun Adams,41,0,0,5,112.27,-112.27,-100.0
Briana Edman,100,0,0,4,200.27999999999997,-200.27999999999997,-100.0
Dennis Picker,33,0,0,4,86.55,-86.55,-100.0
Heath Szczypka,28,0,0,4,72.49,-72.49,-100.0
Mark Roberts,55,0,0,4,117.84999999999997,-117.84999999999997,-100.0
Peter Salathiel,87,0,0,4,163.28,-163.28,-100.0
Robert Young,63,0,0,4,104.57000000000001,-104.57000000000001,-100.0
Austin Mifsud,100,0,0,3,187.65,-187.65,-100.0
Darryl Lawlor,31,0,0,3,79.83,-79.83,-100.0
Eric McDermott,32,0,0,3,63.550000000000004,-63.550000000000004,-100.0
Felicity Reinke,38,0,0,3,60.91,-60.91,-100.0
Peter Dornauf,26,0,0,3,53.91,-53.91,-100.0
Scott Adams,18,0,0,3,49.64,-49.64,-100.0
Tommy Hill,18,0,0,3,32.96,-32.96,-100.0
Andrew Vozlic,100,0,0,2,185.04,-185.04,-100.0
Anthony Gorman,11,0,0,2,27.890000000000004,-27.890000000000004,-100.0
Craig Hoban,21,0,0,2,47.94999999999999,-47.94999999999999,-100.0
Darryle Rusten,36,0,0,2,64.03999999999999,-64.03999999999999,-100.0
Geoffrey Gee,8,0,0,2,14.219999999999999,-14.219999999999999,-100.0
Ian Stanley,16,0,0,2,46.8,-46.8,-100.0
Jason Hackett,34,0,0,2,83.1,-83.1,-100.0
Jeff Brown,40,0,0,2,84.50999999999999,-84.50999999999999,-100.0
Lucy Hansen,20,0,0,2,46.739999999999995,-46.739999999999995,-100.0
McKayler Barnes,22,0,0,2,48.15999999999999,-48.15999999999999,-100.0
