StatLevel,Venue,Distance,Start,Gait,FieldSize,Position,Sts,W,Spend,P&L,SR,ROI
FieldSize,Marburg,2200,Stand,TROTTERS,6,LEAD,2,1,74.73,25.27,50.0,33.8
FieldSize,Marburg,2200,Stand,TROTTERS,7,LEAD,3,1,109.27,-9.27,33.3,-8.5
FieldSize,Marburg,2200,Stand,TROTTERS,8,LEAD,2,1,45.83,54.17,50.0,118.2
FieldSize,Marburg,2200,Stand,TROTTERS,9,LEAD,3,2,48.82,151.18,66.7,309.7
FieldSize,Marburg,2550,Mobile,TROTTERS,6,B/LEAD,1,0,3.85,-3.85,0.0,-100.0
FieldSize,Marburg,2550,Mobile,TROTTERS,6,DEATH,1,0,80.0,-80.0,0.0,-100.0
FieldSize,Marburg,2550,Mobile,TROTTERS,6,LEAD,1,1,15.38,84.62,100.0,550.2
FieldSize,Marburg,2550,Stand,TROTTERS,10,B/LEAD,1,0,12.5,-12.5,0.0,-100.0
FieldSize,Marburg,2550,Stand,TROTTERS,6,B/LEAD,1,0,11.11,-11.11,0.0,-100.0
FieldSize,Marburg,2550,Stand,TROTTERS,10,DEATH,1,0,27.03,-27.03,0.0,-100.0
FieldSize,Marburg,2550,Stand,TROTTERS,6,DEATH,1,0,10.53,-10.53,0.0,-100.0
FieldSize,Marburg,2550,Stand,TROTTERS,10,LEAD,1,1,18.18,81.82,100.0,450.1
FieldSize,Marburg,2550,Stand,TROTTERS,6,LEAD,1,1,33.33,66.67,100.0,200.0
FieldSize,Maryborough,1609,Mobile,TROTTERS,10,B/LEAD,2,0,3.1,-3.1,0.0,-100.0
FieldSize,Maryborough,1609,Mobile,TROTTERS,8,B/LEAD,1,1,18.52,81.48,100.0,440.0
FieldSize,Maryborough,1609,Mobile,TROTTERS,9,B/LEAD,2,0,16.09,-16.09,0.0,-100.0
FieldSize,Maryborough,1609,Mobile,TROTTERS,10,DEATH,2,1,67.75,32.25,50.0,47.6
FieldSize,Maryborough,1609,Mobile,TROTTERS,8,DEATH,1,0,32.26,-32.26,0.0,-100.0
FieldSize,Maryborough,1609,Mobile,TROTTERS,9,DEATH,2,0,9.19,-9.19,0.0,-100.0
FieldSize,Maryborough,1609,Mobile,TROTTERS,10,LEAD,2,1,22.94,77.06,50.0,335.9
FieldSize,Maryborough,1609,Mobile,TROTTERS,8,LEAD,1,0,41.67,-41.67,0.0,-100.0
FieldSize,Maryborough,1609,Mobile,TROTTERS,9,LEAD,2,2,105.13,94.87,100.0,90.2
FieldSize,Maryborough,1690,Mobile,PACERS,10,B/LEAD,154,14,1705.54,-305.54,9.1,-17.9
FieldSize,Maryborough,1690,Mobile,PACERS,11,B/LEAD,10,3,100.18,199.82,30.0,199.5
FieldSize,Maryborough,1690,Mobile,PACERS,12,B/LEAD,15,0,125.32,-125.32,0.0,-100.0
FieldSize,Maryborough,1690,Mobile,PACERS,4,B/LEAD,1,1,80.0,20.0,100.0,25.0
FieldSize,Maryborough,1690,Mobile,PACERS,5,B/LEAD,7,1,163.28,-63.28,14.3,-38.8
FieldSize,Maryborough,1690,Mobile,PACERS,6,B/LEAD,18,1,207.35,-107.35,5.6,-51.8
FieldSize,Maryborough,1690,Mobile,PACERS,7,B/LEAD,35,3,523.65,-223.65,8.6,-42.7
FieldSize,Maryborough,1690,Mobile,PACERS,8,B/LEAD,48,9,542.36,357.64,18.8,65.9
FieldSize,Maryborough,1690,Mobile,PACERS,9,B/LEAD,74,8,806.61,-6.61,10.8,-0.8
FieldSize,Maryborough,1690,Mobile,PACERS,10,DEATH,154,23,2716.52,-416.52,14.9,-15.3
FieldSize,Maryborough,1690,Mobile,PACERS,11,DEATH,10,1,247.02,-147.02,10.0,-59.5
FieldSize,Maryborough,1690,Mobile,PACERS,12,DEATH,16,3,191.77,108.23,18.8,56.4
FieldSize,Maryborough,1690,Mobile,PACERS,5,DEATH,4,1,107.95,-7.95,25.0,-7.4
FieldSize,Maryborough,1690,Mobile,PACERS,6,DEATH,14,3,422.82,-122.82,21.4,-29.0
FieldSize,Maryborough,1690,Mobile,PACERS,7,DEATH,32,4,743.52,-343.52,12.5,-46.2
FieldSize,Maryborough,1690,Mobile,PACERS,8,DEATH,50,11,1211.13,-111.13,22.0,-9.2
FieldSize,Maryborough,1690,Mobile,PACERS,9,DEATH,74,15,1451.95,48.05,20.3,3.3
FieldSize,Maryborough,1690,Mobile,PACERS,10,LEAD,156,55,3923.79,1576.21,35.3,40.2
FieldSize,Maryborough,1690,Mobile,PACERS,11,LEAD,10,2,166.0,34.0,20.0,20.5
FieldSize,Maryborough,1690,Mobile,PACERS,12,LEAD,15,4,344.77,55.23,26.7,16.0
FieldSize,Maryborough,1690,Mobile,PACERS,4,LEAD,1,0,21.74,-21.74,0.0,-100.0
FieldSize,Maryborough,1690,Mobile,PACERS,5,LEAD,7,2,326.18,-126.18,28.6,-38.7
FieldSize,Maryborough,1690,Mobile,PACERS,6,LEAD,18,7,739.19,-39.19,38.9,-5.3
FieldSize,Maryborough,1690,Mobile,PACERS,7,LEAD,35,16,1528.1,71.9,45.7,4.7
FieldSize,Maryborough,1690,Mobile,PACERS,8,LEAD,50,15,1297.57,202.43,30.0,15.6
FieldSize,Maryborough,1690,Mobile,PACERS,9,LEAD,74,27,2154.22,545.78,36.5,25.3
FieldSize,Maryborough,1690,Mobile,TROTTERS,10,B/LEAD,65,10,831.87,168.13,15.4,20.2
FieldSize,Maryborough,1690,Mobile,TROTTERS,11,B/LEAD,9,0,81.36,-81.36,0.0,-100.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,12,B/LEAD,9,1,71.39,28.61,11.1,40.1
FieldSize,Maryborough,1690,Mobile,TROTTERS,4,B/LEAD,1,1,43.48,56.52,100.0,130.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,5,B/LEAD,4,1,36.07,63.93,25.0,177.2
FieldSize,Maryborough,1690,Mobile,TROTTERS,6,B/LEAD,7,2,171.53,28.47,28.6,16.6
FieldSize,Maryborough,1690,Mobile,TROTTERS,7,B/LEAD,15,1,208.32,-108.32,6.7,-52.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,8,B/LEAD,30,3,363.17,-63.17,10.0,-17.4
FieldSize,Maryborough,1690,Mobile,TROTTERS,9,B/LEAD,33,6,375.33,224.67,18.2,59.9
FieldSize,Maryborough,1690,Mobile,TROTTERS,10,DEATH,59,10,1129.71,-129.71,16.9,-11.5
FieldSize,Maryborough,1690,Mobile,TROTTERS,11,DEATH,9,0,139.92,-139.92,0.0,-100.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,12,DEATH,9,2,141.84,58.16,22.2,41.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,5,DEATH,1,1,11.11,88.89,100.0,800.1
FieldSize,Maryborough,1690,Mobile,TROTTERS,6,DEATH,4,2,107.01,92.99,50.0,86.9
FieldSize,Maryborough,1690,Mobile,TROTTERS,7,DEATH,13,4,412.42,-12.42,30.8,-3.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,8,DEATH,28,4,559.03,-159.03,14.3,-28.4
FieldSize,Maryborough,1690,Mobile,TROTTERS,9,DEATH,34,9,761.13,138.87,26.5,18.2
FieldSize,Maryborough,1690,Mobile,TROTTERS,10,LEAD,66,22,1480.33,719.67,33.3,48.6
FieldSize,Maryborough,1690,Mobile,TROTTERS,11,LEAD,9,2,129.05,70.95,22.2,55.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,12,LEAD,9,4,138.14,261.86,44.4,189.6
FieldSize,Maryborough,1690,Mobile,TROTTERS,4,LEAD,1,0,23.81,-23.81,0.0,-100.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,5,LEAD,4,2,255.98,-55.98,50.0,-21.9
FieldSize,Maryborough,1690,Mobile,TROTTERS,6,LEAD,7,3,246.69,53.31,42.9,21.6
FieldSize,Maryborough,1690,Mobile,TROTTERS,7,LEAD,15,8,382.86,417.14,53.3,109.0
FieldSize,Maryborough,1690,Mobile,TROTTERS,8,LEAD,28,11,771.31,328.69,39.3,42.6
FieldSize,Maryborough,1690,Mobile,TROTTERS,9,LEAD,34,8,751.85,48.15,23.5,6.4
FieldSize,Maryborough,2190,Mobile,PACERS,10,B/LEAD,75,7,986.93,-286.93,9.3,-29.1
FieldSize,Maryborough,2190,Mobile,PACERS,11,B/LEAD,43,4,383.33,16.67,9.3,4.3
FieldSize,Maryborough,2190,Mobile,PACERS,12,B/LEAD,61,9,784.59,115.41,14.8,14.7
FieldSize,Maryborough,2190,Mobile,PACERS,5,B/LEAD,8,2,248.85,-48.85,25.0,-19.6
FieldSize,Maryborough,2190,Mobile,PACERS,6,B/LEAD,22,2,292.07,-92.07,9.1,-31.5
FieldSize,Maryborough,2190,Mobile,PACERS,7,B/LEAD,36,3,482.03,-182.03,8.3,-37.8
FieldSize,Maryborough,2190,Mobile,PACERS,8,B/LEAD,57,7,842.05,-142.05,12.3,-16.9
FieldSize,Maryborough,2190,Mobile,PACERS,9,B/LEAD,56,6,830.68,-230.68,10.7,-27.8
FieldSize,Maryborough,2190,Mobile,PACERS,10,DEATH,73,9,1159.89,-259.89,12.3,-22.4
FieldSize,Maryborough,2190,Mobile,PACERS,11,DEATH,43,8,869.61,-69.61,18.6,-8.0
FieldSize,Maryborough,2190,Mobile,PACERS,12,DEATH,60,10,1029.74,-29.74,16.7,-2.9
FieldSize,Maryborough,2190,Mobile,PACERS,5,DEATH,5,0,54.84,-54.84,0.0,-100.0
FieldSize,Maryborough,2190,Mobile,PACERS,6,DEATH,18,0,339.14,-339.14,0.0,-100.0
FieldSize,Maryborough,2190,Mobile,PACERS,7,DEATH,33,4,860.17,-460.17,12.1,-53.5
FieldSize,Maryborough,2190,Mobile,PACERS,8,DEATH,58,10,1266.45,-266.45,17.2,-21.0
FieldSize,Maryborough,2190,Mobile,PACERS,9,DEATH,55,6,1040.2,-440.2,10.9,-42.3
FieldSize,Maryborough,2190,Mobile,PACERS,10,LEAD,74,21,1929.44,170.56,28.4,8.8
FieldSize,Maryborough,2190,Mobile,PACERS,11,LEAD,43,16,1115.8,484.2,37.2,43.4
FieldSize,Maryborough,2190,Mobile,PACERS,12,LEAD,58,21,1376.02,723.98,36.2,52.6
FieldSize,Maryborough,2190,Mobile,PACERS,5,LEAD,8,5,346.05,153.95,62.5,44.5
FieldSize,Maryborough,2190,Mobile,PACERS,6,LEAD,22,12,956.09,243.91,54.5,25.5
FieldSize,Maryborough,2190,Mobile,PACERS,7,LEAD,35,15,1167.14,332.86,42.9,28.5
FieldSize,Maryborough,2190,Mobile,PACERS,8,LEAD,55,25,2011.24,488.76,45.5,24.3
FieldSize,Maryborough,2190,Mobile,PACERS,9,LEAD,55,24,1528.21,871.79,43.6,57.0
FieldSize,Maryborough,2190,Mobile,TROTTERS,10,B/LEAD,93,11,1080.22,19.78,11.8,1.8
FieldSize,Maryborough,2190,Mobile,TROTTERS,11,B/LEAD,57,8,616.46,183.54,14.0,29.8
FieldSize,Maryborough,2190,Mobile,TROTTERS,12,B/LEAD,64,1,671.22,-571.22,1.6,-85.1
FieldSize,Maryborough,2190,Mobile,TROTTERS,5,B/LEAD,1,0,4.35,-4.35,0.0,-100.0
FieldSize,Maryborough,2190,Mobile,TROTTERS,6,B/LEAD,14,0,235.15,-235.15,0.0,-100.0
FieldSize,Maryborough,2190,Mobile,TROTTERS,7,B/LEAD,41,8,698.5,101.5,19.5,14.5
FieldSize,Maryborough,2190,Mobile,TROTTERS,8,B/LEAD,60,8,855.27,-55.27,13.3,-6.5
FieldSize,Maryborough,2190,Mobile,TROTTERS,9,B/LEAD,100,11,1380.08,-280.08,11.0,-20.3
FieldSize,Maryborough,2190,Mobile,TROTTERS,10,DEATH,94,10,1232.77,-232.77,10.6,-18.9
FieldSize,Maryborough,2190,Mobile,TROTTERS,11,DEATH,57,5,886.92,-386.92,8.8,-43.6
FieldSize,Maryborough,2190,Mobile,TROTTERS,12,DEATH,64,6,909.82,-309.82,9.4,-34.1
FieldSize,Maryborough,2190,Mobile,TROTTERS,6,DEATH,10,1,270.05,-170.05,10.0,-63.0
FieldSize,Maryborough,2190,Mobile,TROTTERS,7,DEATH,38,5,783.74,-283.74,13.2,-36.2
FieldSize,Maryborough,2190,Mobile,TROTTERS,8,DEATH,58,9,1071.83,-171.83,15.5,-16.0
FieldSize,Maryborough,2190,Mobile,TROTTERS,9,DEATH,95,15,2013.14,-513.14,15.8,-25.5
FieldSize,Maryborough,2190,Mobile,TROTTERS,10,LEAD,94,36,2297.41,1302.59,38.3,56.7
FieldSize,Maryborough,2190,Mobile,TROTTERS,11,LEAD,57,23,1463.58,836.42,40.4,57.1
FieldSize,Maryborough,2190,Mobile,TROTTERS,12,LEAD,64,31,1654.64,1445.36,48.4,87.4
FieldSize,Maryborough,2190,Mobile,TROTTERS,5,LEAD,1,0,34.48,-34.48,0.0,-100.0
FieldSize,Maryborough,2190,Mobile,TROTTERS,6,LEAD,14,9,500.95,399.05,64.3,79.7
FieldSize,Maryborough,2190,Mobile,TROTTERS,7,LEAD,40,19,1229.94,670.06,47.5,54.5
FieldSize,Maryborough,2190,Mobile,TROTTERS,8,LEAD,60,25,2048.17,451.83,41.7,22.1
FieldSize,Maryborough,2190,Mobile,TROTTERS,9,LEAD,98,47,3045.65,1654.35,48.0,54.3
FieldSize,Maryborough,2190,Stand,TROTTERS,10,B/LEAD,20,1,259.15,-159.15,5.0,-61.4
FieldSize,Maryborough,2190,Stand,TROTTERS,11,B/LEAD,16,1,130.29,-30.29,6.2,-23.2
FieldSize,Maryborough,2190,Stand,TROTTERS,12,B/LEAD,31,5,313.42,186.58,16.1,59.5
FieldSize,Maryborough,2190,Stand,TROTTERS,5,B/LEAD,1,0,1.23,-1.23,0.0,-100.0
FieldSize,Maryborough,2190,Stand,TROTTERS,6,B/LEAD,3,2,39.97,160.03,66.7,400.4
FieldSize,Maryborough,2190,Stand,TROTTERS,7,B/LEAD,4,0,47.19,-47.19,0.0,-100.0
FieldSize,Maryborough,2190,Stand,TROTTERS,8,B/LEAD,13,4,142.24,257.76,30.8,181.2
FieldSize,Maryborough,2190,Stand,TROTTERS,9,B/LEAD,14,1,172.13,-72.13,7.1,-41.9
FieldSize,Maryborough,2190,Stand,TROTTERS,10,DEATH,19,5,356.54,143.46,26.3,40.2
FieldSize,Maryborough,2190,Stand,TROTTERS,11,DEATH,16,2,303.48,-103.48,12.5,-34.1
FieldSize,Maryborough,2190,Stand,TROTTERS,12,DEATH,32,5,577.08,-77.08,15.6,-13.4
FieldSize,Maryborough,2190,Stand,TROTTERS,5,DEATH,1,0,16.67,-16.67,0.0,-100.0
FieldSize,Maryborough,2190,Stand,TROTTERS,6,DEATH,2,0,71.51,-71.51,0.0,-100.0
FieldSize,Maryborough,2190,Stand,TROTTERS,7,DEATH,4,0,30.31,-30.31,0.0,-100.0
FieldSize,Maryborough,2190,Stand,TROTTERS,8,DEATH,13,3,247.73,52.27,23.1,21.1
FieldSize,Maryborough,2190,Stand,TROTTERS,9,DEATH,12,2,161.55,38.45,16.7,23.8
FieldSize,Maryborough,2190,Stand,TROTTERS,10,LEAD,20,6,278.19,321.81,30.0,115.7
FieldSize,Maryborough,2190,Stand,TROTTERS,11,LEAD,16,4,237.36,162.64,25.0,68.5
FieldSize,Maryborough,2190,Stand,TROTTERS,12,LEAD,30,10,416.43,583.57,33.3,140.1
FieldSize,Maryborough,2190,Stand,TROTTERS,5,LEAD,1,1,68.97,31.03,100.0,45.0
FieldSize,Maryborough,2190,Stand,TROTTERS,6,LEAD,3,1,115.61,-15.61,33.3,-13.5
FieldSize,Maryborough,2190,Stand,TROTTERS,7,LEAD,4,1,102.82,-2.82,25.0,-2.7
FieldSize,Maryborough,2190,Stand,TROTTERS,8,LEAD,13,5,319.12,180.88,38.5,56.7
FieldSize,Maryborough,2190,Stand,TROTTERS,9,LEAD,13,5,301.54,198.46,38.5,65.8
FieldSize,Maryborough,2690,Mobile,PACERS,10,B/LEAD,1,0,52.63,-52.63,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,11,B/LEAD,5,0,66.38,-66.38,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,12,B/LEAD,1,0,4.35,-4.35,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,7,B/LEAD,1,0,41.67,-41.67,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,9,B/LEAD,1,0,55.56,-55.56,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,10,DEATH,1,0,15.38,-15.38,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,11,DEATH,5,0,69.53,-69.53,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,7,DEATH,1,0,1.64,-1.64,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,9,DEATH,1,0,4.35,-4.35,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,10,LEAD,1,1,11.11,88.89,100.0,800.1
FieldSize,Maryborough,2690,Mobile,PACERS,11,LEAD,5,3,182.42,117.58,60.0,64.5
FieldSize,Maryborough,2690,Mobile,PACERS,12,LEAD,2,0,24.18,-24.18,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,PACERS,7,LEAD,1,1,45.45,54.55,100.0,120.0
FieldSize,Maryborough,2690,Mobile,PACERS,9,LEAD,1,1,29.41,70.59,100.0,240.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,10,B/LEAD,4,0,71.83,-71.83,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,11,B/LEAD,2,1,7.76,92.24,50.0,1188.7
FieldSize,Maryborough,2690,Mobile,TROTTERS,12,B/LEAD,5,0,71.18,-71.18,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,5,B/LEAD,1,0,3.23,-3.23,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,7,B/LEAD,1,0,3.85,-3.85,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,8,B/LEAD,3,1,29.58,70.42,33.3,238.1
FieldSize,Maryborough,2690,Mobile,TROTTERS,9,B/LEAD,3,1,37.86,62.14,33.3,164.1
FieldSize,Maryborough,2690,Mobile,TROTTERS,10,DEATH,4,0,68.69,-68.69,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,11,DEATH,2,0,48.06,-48.06,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,12,DEATH,6,3,78.96,221.04,50.0,279.9
FieldSize,Maryborough,2690,Mobile,TROTTERS,5,DEATH,1,0,20.83,-20.83,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,7,DEATH,1,0,7.14,-7.14,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,8,DEATH,3,0,19.83,-19.83,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,9,DEATH,3,0,50.89,-50.89,0.0,-100.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,10,LEAD,4,3,215.03,84.97,75.0,39.5
FieldSize,Maryborough,2690,Mobile,TROTTERS,11,LEAD,2,1,40.3,59.7,50.0,148.1
FieldSize,Maryborough,2690,Mobile,TROTTERS,12,LEAD,5,2,177.5,22.5,40.0,12.7
FieldSize,Maryborough,2690,Mobile,TROTTERS,5,LEAD,1,1,83.33,16.67,100.0,20.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,7,LEAD,1,1,93.46,6.54,100.0,7.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,8,LEAD,3,2,270.31,-70.31,66.7,-26.0
FieldSize,Maryborough,2690,Mobile,TROTTERS,9,LEAD,3,2,199.04,0.96,66.7,0.5
FieldSize,Maryborough,2690,Stand,TROTTERS,10,B/LEAD,2,0,17.67,-17.67,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,11,B/LEAD,3,0,22.08,-22.08,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,12,B/LEAD,4,0,74.29,-74.29,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,7,B/LEAD,1,1,6.25,93.75,100.0,1500.0
FieldSize,Maryborough,2690,Stand,TROTTERS,8,B/LEAD,1,1,20.0,80.0,100.0,400.0
FieldSize,Maryborough,2690,Stand,TROTTERS,9,B/LEAD,4,1,52.43,47.57,25.0,90.7
FieldSize,Maryborough,2690,Stand,TROTTERS,10,DEATH,3,1,72.22,27.78,33.3,38.5
FieldSize,Maryborough,2690,Stand,TROTTERS,11,DEATH,3,0,33.19,-33.19,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,12,DEATH,4,1,66.65,33.35,25.0,50.0
FieldSize,Maryborough,2690,Stand,TROTTERS,7,DEATH,1,0,25.0,-25.0,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,8,DEATH,1,0,14.29,-14.29,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,9,DEATH,3,1,35.61,64.39,33.3,180.8
FieldSize,Maryborough,2690,Stand,TROTTERS,10,LEAD,1,0,34.48,-34.48,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,11,LEAD,3,0,18.38,-18.38,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,12,LEAD,4,2,73.09,126.91,50.0,173.6
FieldSize,Maryborough,2690,Stand,TROTTERS,7,LEAD,1,0,15.38,-15.38,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,8,LEAD,1,0,74.07,-74.07,0.0,-100.0
FieldSize,Maryborough,2690,Stand,TROTTERS,9,LEAD,4,1,102.13,-2.13,25.0,-2.1
FieldSize,Melton,1200,Mobile,PACERS,7,B/LEAD,2,1,44.67,55.33,50.0,123.9
FieldSize,Melton,1200,Mobile,PACERS,8,B/LEAD,6,0,91.15,-91.15,0.0,-100.0
FieldSize,Melton,1200,Mobile,PACERS,7,DEATH,2,0,26.36,-26.36,0.0,-100.0
FieldSize,Melton,1200,Mobile,PACERS,8,DEATH,6,3,145.66,154.34,50.0,106.0
FieldSize,Melton,1200,Mobile,PACERS,7,LEAD,2,1,58.32,41.68,50.0,71.5
FieldSize,Melton,1200,Mobile,PACERS,8,LEAD,7,3,203.05,96.95,42.9,47.7
FieldSize,Melton,1720,Mobile,PACERS,10,B/LEAD,407,73,5417.88,1882.12,17.9,34.7
FieldSize,Melton,1720,Mobile,PACERS,11,B/LEAD,55,7,571.34,128.66,12.7,22.5
FieldSize,Melton,1720,Mobile,PACERS,12,B/LEAD,67,8,662.23,137.77,11.9,20.8
FieldSize,Melton,1720,Mobile,PACERS,3,B/LEAD,1,0,10.1,-10.1,0.0,-100.0
FieldSize,Melton,1720,Mobile,PACERS,4,B/LEAD,3,0,40.5,-40.5,0.0,-100.0
FieldSize,Melton,1720,Mobile,PACERS,5,B/LEAD,17,2,263.0,-63.0,11.8,-24.0
FieldSize,Melton,1720,Mobile,PACERS,6,B/LEAD,80,7,1099.2,-399.2,8.8,-36.3
FieldSize,Melton,1720,Mobile,PACERS,7,B/LEAD,114,10,1376.98,-376.98,8.8,-27.4
FieldSize,Melton,1720,Mobile,PACERS,8,B/LEAD,190,30,2127.51,872.49,15.8,41.0
FieldSize,Melton,1720,Mobile,PACERS,9,B/LEAD,255,36,3275.86,324.14,14.1,9.9
FieldSize,Melton,1720,Mobile,PACERS,10,DEATH,407,44,6723.93,-2323.93,10.8,-34.6
FieldSize,Melton,1720,Mobile,PACERS,11,DEATH,57,8,901.83,-101.83,14.0,-11.3
FieldSize,Melton,1720,Mobile,PACERS,12,DEATH,66,7,1073.74,-373.74,10.6,-34.8
FieldSize,Melton,1720,Mobile,PACERS,5,DEATH,13,1,494.85,-394.85,7.7,-79.8
FieldSize,Melton,1720,Mobile,PACERS,6,DEATH,65,10,1982.44,-982.44,15.4,-49.6
FieldSize,Melton,1720,Mobile,PACERS,7,DEATH,105,17,2693.93,-993.93,16.2,-36.9
FieldSize,Melton,1720,Mobile,PACERS,8,DEATH,186,22,4178.58,-1978.58,11.8,-47.4
FieldSize,Melton,1720,Mobile,PACERS,9,DEATH,252,27,4485.63,-1785.63,10.7,-39.8
FieldSize,Melton,1720,Mobile,PACERS,10,LEAD,405,127,11355.27,1344.73,31.4,11.8
FieldSize,Melton,1720,Mobile,PACERS,11,LEAD,55,12,1142.05,57.95,21.8,5.1
FieldSize,Melton,1720,Mobile,PACERS,12,LEAD,65,15,1408.36,91.64,23.1,6.5
FieldSize,Melton,1720,Mobile,PACERS,3,LEAD,1,1,96.15,3.85,100.0,4.0
FieldSize,Melton,1720,Mobile,PACERS,4,LEAD,3,2,166.61,33.39,66.7,20.0
FieldSize,Melton,1720,Mobile,PACERS,5,LEAD,17,7,688.49,11.51,41.2,1.7
FieldSize,Melton,1720,Mobile,PACERS,6,LEAD,80,46,3881.9,718.1,57.5,18.5
FieldSize,Melton,1720,Mobile,PACERS,7,LEAD,114,50,4811.2,188.8,43.9,3.9
FieldSize,Melton,1720,Mobile,PACERS,8,LEAD,189,65,5858.76,641.24,34.4,10.9
FieldSize,Melton,1720,Mobile,PACERS,9,LEAD,253,80,6634.11,1365.89,31.6,20.6
FieldSize,Melton,1720,Mobile,TROTTERS,10,B/LEAD,122,16,1404.0,196.0,13.1,14.0
FieldSize,Melton,1720,Mobile,TROTTERS,11,B/LEAD,21,3,236.96,63.04,14.3,26.6
FieldSize,Melton,1720,Mobile,TROTTERS,12,B/LEAD,17,2,149.02,50.98,11.8,34.2
FieldSize,Melton,1720,Mobile,TROTTERS,3,B/LEAD,2,0,55.86,-55.86,0.0,-100.0
FieldSize,Melton,1720,Mobile,TROTTERS,4,B/LEAD,1,0,4.35,-4.35,0.0,-100.0
FieldSize,Melton,1720,Mobile,TROTTERS,5,B/LEAD,7,1,142.1,-42.1,14.3,-29.6
FieldSize,Melton,1720,Mobile,TROTTERS,6,B/LEAD,23,2,217.69,-17.69,8.7,-8.1
FieldSize,Melton,1720,Mobile,TROTTERS,7,B/LEAD,47,9,760.1,139.9,19.1,18.4
FieldSize,Melton,1720,Mobile,TROTTERS,8,B/LEAD,73,12,831.02,368.98,16.4,44.4
FieldSize,Melton,1720,Mobile,TROTTERS,9,B/LEAD,79,11,1018.0,82.0,13.9,8.1
FieldSize,Melton,1720,Mobile,TROTTERS,10,DEATH,123,24,2255.57,144.43,19.5,6.4
FieldSize,Melton,1720,Mobile,TROTTERS,11,DEATH,22,3,352.27,-52.27,13.6,-14.8
FieldSize,Melton,1720,Mobile,TROTTERS,12,DEATH,17,1,194.57,-94.57,5.9,-48.6
FieldSize,Melton,1720,Mobile,TROTTERS,3,DEATH,1,0,68.97,-68.97,0.0,-100.0
FieldSize,Melton,1720,Mobile,TROTTERS,5,DEATH,2,0,101.79,-101.79,0.0,-100.0
FieldSize,Melton,1720,Mobile,TROTTERS,6,DEATH,15,3,419.72,-119.72,20.0,-28.5
FieldSize,Melton,1720,Mobile,TROTTERS,7,DEATH,42,8,936.1,-136.1,19.0,-14.5
FieldSize,Melton,1720,Mobile,TROTTERS,8,DEATH,72,9,1341.0,-441.0,12.5,-32.9
FieldSize,Melton,1720,Mobile,TROTTERS,9,DEATH,76,9,1396.44,-496.44,11.8,-35.6
FieldSize,Melton,1720,Mobile,TROTTERS,10,LEAD,124,55,3475.49,2024.51,44.4,58.3
FieldSize,Melton,1720,Mobile,TROTTERS,11,LEAD,22,7,507.57,192.43,31.8,37.9
FieldSize,Melton,1720,Mobile,TROTTERS,12,LEAD,17,9,714.61,185.39,52.9,25.9
FieldSize,Melton,1720,Mobile,TROTTERS,3,LEAD,2,2,69.71,130.29,100.0,186.9
