Race Anchor,Venue,Date,MeetingTime,Race No,Time,State,VenDist Sample,Horse No,Horse,Race Name,Distance,Prizemoney,Barrier,Trainer,Driver,RaceAnchorFull,RunnerAnchor,Gait,Start,VenDist,VenDistGaitStart,VenDistGaitStart Sample,BM LT,BM Q1,BM Q2,BM Q3,BM Q4,Br Sts,Br Wins,Br Places,Br Win %,Br Pla %,Br ROI %,Dr Sts,Dr Win,Dr Pla,Dr Win%,Dr Pla%,Dr ROI%,Tr Sts,Tr Win,Tr Pla,Tr Win%,Tr Pla%,Tr ROI%,Driver_clean,Dr 30 Sts,Dr 30 Win,Dr 30 Pla,Dr 30 Win %,Dr 30 Pla %,Dr 30 ROI %,Dr 90 Sts,Dr 90 Win,Dr 90 Pla,Dr 90 Win %,Dr 90 Pla %,Dr 90 ROI %,Dr 180 Sts,Dr 180 Win,Dr 180 Pla,Dr 180 Win %,Dr 180 Pla %,Dr 180 ROI %,Dr 365 Sts,Dr 365 Win,Dr 365 Pla,Dr 365 Win %,Dr 365 Pla %,Dr 365 ROI %,Dr All Sts,Dr All Win,Dr All Pla,Dr All Win %,Dr All Pla %,Dr All ROI %,Ld %,Dth %,BL %,Bell Pos Sts,Bell Pos Lead,Bell Pos Lead %,Bell Pos Lead ROI %,Bell Pos BL,Bell Pos BL %,Bell Pos BL ROI %,Bell Pos Dth,Bell Pos Dth %,Bell Pos Dth ROI %,Tr 30 Sts,Tr 30 Win,Tr 30 Pla,Tr 30 Win %,Tr 30 Pla %,Tr 30 ROI %,Tr 90 Sts,Tr 90 Win,Tr 90 Pla,Tr 90 Win %,Tr 90 Pla %,Tr 90 ROI %,Tr 180 Sts,Tr 180 Win,Tr 180 Pla,Tr 180 Win %,Tr 180 Pla %,Tr 180 ROI %,Tr 365 Sts,Tr 365 Win,Tr 365 Pla,Tr 365 Win %,Tr 365 Pla %,Tr 365 ROI %,Tr All Sts,Tr All Win,Tr All Pla,Tr All Win %,Tr All Pla %,Tr All ROI %
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,7,5:20 PM,NSW,2614,6.0,RAKADEAKS NZ,MULTIQUIP AGGREGATES PACE,1609.0,"$9,996",FR6,J R Grimson,Lochie Painting,PC180825_R7,PC180825_R7_RAKADEAKS NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2215.0,302.0,554.0,13.63,38.65,-8.98,7.0,0.0,0.0,0.0,0.0,-100.0,988.0,255.0,269.0,25.81,53.04,-8.34,lochie painting,3.0,0.0,0.0,0.0,0.0,-100.0,27.0,0.0,4.0,0.0,14.81,-100.0,56.0,0.0,5.0,0.0,8.93,-100.0,67.0,0.0,6.0,0.0,8.96,-100.0,98.0,0.0,11.0,0.0,11.22,-100.0,62.5,25.0,0.0,8.0,5.0,62.5,-48.8,0.0,0.0,0.0,2.0,25.0,-100.0,18.0,5.0,5.0,27.78,55.56,-4.24,86.0,16.0,17.0,18.6,38.37,-27.08,163.0,34.0,40.0,20.86,45.4,-26.57,380.0,90.0,100.0,23.68,50.0,-16.37,1480.0,379.0,403.0,25.61,52.84,-12.92
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,7,5:20 PM,NSW,2614,7.0,SAO PAULO SIMBA,MULTIQUIP AGGREGATES PACE,1609.0,"$9,996",FR7,M I Stanley,Michael Stanley,PC180825_R7,PC180825_R7_SAO PAULO SIMBA,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2173.0,259.0,511.0,11.92,35.43,-10.75,55.0,8.0,10.0,14.55,32.73,-1.33,99.0,24.0,24.0,24.24,48.48,9.66,michael stanley,17.0,5.0,6.0,29.41,64.71,10.41,37.0,10.0,10.0,27.03,54.05,17.05,81.0,22.0,21.0,27.16,53.09,6.87,158.0,36.0,49.0,22.78,53.8,-7.42,829.0,150.0,235.0,18.09,46.44,-11.79,22.2,11.1,11.1,9.0,2.0,22.2,76.0,1.0,11.1,-100.0,1.0,11.1,-100.0,21.0,7.0,4.0,33.33,52.38,13.82,59.0,20.0,15.0,33.9,59.32,11.44,111.0,34.0,33.0,30.63,60.36,-5.33,187.0,47.0,58.0,25.13,56.15,-12.75,668.0,156.0,190.0,23.35,51.8,-5.36
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,7,5:20 PM,NSW,2614,8.0,RED SAPPHIRE,MULTIQUIP AGGREGATES PACE,1609.0,"$9,996",FR8,B P Portelli,Brian Portelli,PC180825_R7,PC180825_R7_RED SAPPHIRE,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2044.0,203.0,417.0,9.93,30.33,-14.55,364.0,44.0,55.0,12.09,27.2,4.34,508.0,59.0,97.0,11.61,30.71,-7.49,brian portelli,26.0,2.0,3.0,7.69,19.23,-61.12,99.0,11.0,21.0,11.11,32.32,-25.48,175.0,23.0,31.0,13.14,30.86,-7.18,282.0,36.0,51.0,12.77,30.85,-5.36,1074.0,118.0,186.0,10.99,28.31,-7.37,3.7,18.5,0.0,27.0,1.0,3.7,270.0,0.0,0.0,0.0,5.0,18.5,-55.9,36.0,2.0,7.0,5.56,25.0,-68.92,135.0,19.0,28.0,14.07,34.81,-7.07,235.0,34.0,45.0,14.47,33.62,0.56,437.0,56.0,87.0,12.81,32.72,-5.77,1352.0,159.0,261.0,11.76,31.07,-10.77
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,7,5:20 PM,NSW,2614,9.0,TUAPEKA LOU NZ,MULTIQUIP AGGREGATES PACE,1609.0,"$9,996",FR9,J R Grimson,Cameron Hart,PC180825_R7,PC180825_R7_TUAPEKA LOU NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,1719.0,180.0,307.0,10.47,28.33,-9.53,1959.0,415.0,553.0,21.18,49.41,-9.08,988.0,255.0,269.0,25.81,53.04,-8.34,cameron hart,104.0,23.0,27.0,22.12,48.08,-3.87,316.0,59.0,77.0,18.67,43.04,-13.88,591.0,101.0,152.0,17.09,42.81,-20.29,1102.0,195.0,283.0,17.7,43.38,-20.61,4600.0,927.0,1273.0,20.15,47.83,-14.28,46.7,20.0,0.0,15.0,7.0,46.7,14.9,0.0,0.0,0.0,3.0,20.0,-100.0,18.0,5.0,5.0,27.78,55.56,-4.24,86.0,16.0,17.0,18.6,38.37,-27.08,163.0,34.0,40.0,20.86,45.4,-26.57,380.0,90.0,100.0,23.68,50.0,-16.37,1480.0,379.0,403.0,25.61,52.84,-12.92
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,7,5:20 PM,NSW,2614,10.0,SOME CHEVRON NZ,MULTIQUIP AGGREGATES PACE,1609.0,"$9,996",FR10,S M Grima,Robert Morris,PC180825_R7,PC180825_R7_SOME CHEVRON NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,1133.0,104.0,171.0,9.18,24.27,-6.02,2151.0,229.0,481.0,10.65,33.01,-19.18,275.0,48.0,73.0,17.45,44.0,-25.19,robert morris,122.0,15.0,31.0,12.3,37.7,-33.99,333.0,51.0,73.0,15.32,37.24,-11.83,704.0,96.0,178.0,13.64,38.92,-15.61,1336.0,185.0,317.0,13.85,37.57,-14.06,5413.0,712.0,1307.0,13.15,37.3,-17.79,22.4,12.2,20.4,48.0,11.0,22.9,-23.2,10.0,20.8,1.9,6.0,12.5,-100.0,24.0,2.0,8.0,8.33,41.67,-64.03,102.0,9.0,31.0,8.82,39.22,-54.64,206.0,25.0,64.0,12.14,43.2,-45.24,417.0,74.0,113.0,17.75,44.84,-29.46,639.0,127.0,169.0,19.87,46.32,-22.19
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,1.0,LETS TURN IT ON,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR1,D J Thorn,Will Rixon,PC180825_R8,PC180825_R8_LETS TURN IT ON,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2227.0,189.0,472.0,8.49,29.68,-33.67,1567.0,179.0,378.0,11.42,35.55,-15.21,456.0,62.0,135.0,13.6,43.2,-25.43,will rixon,110.0,15.0,26.0,13.64,37.27,-27.34,342.0,52.0,95.0,15.2,42.98,-20.1,653.0,98.0,166.0,15.01,40.43,-16.67,1251.0,171.0,325.0,13.67,39.65,-21.79,4321.0,599.0,1096.0,13.86,39.23,-12.65,18.2,9.1,3.0,33.0,6.0,18.2,79.3,1.0,3.0,-100.0,3.0,9.1,-100.0,16.0,7.0,5.0,43.75,75.0,76.84,48.0,12.0,18.0,25.0,62.5,0.68,89.0,22.0,28.0,24.72,56.18,2.05,131.0,29.0,38.0,22.14,51.15,-6.32,661.0,118.0,205.0,17.85,48.87,-18.0
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,2.0,BANDIT EYES,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR2,B L McDonough,Bailey McDonough,PC180825_R8,PC180825_R8_BANDIT EYES,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2230.0,197.0,481.0,8.83,30.4,-31.94,458.0,39.0,103.0,8.52,31.0,-22.43,64.0,6.0,23.0,9.38,45.31,-22.49,bailey mcdonough,49.0,4.0,9.0,8.16,26.53,-3.78,142.0,18.0,27.0,12.68,31.69,23.9,241.0,32.0,51.0,13.28,34.44,17.77,453.0,58.0,109.0,12.8,36.87,7.15,1772.0,226.0,394.0,12.75,34.99,-6.39,8.3,18.8,4.2,48.0,4.0,8.3,5.6,2.0,4.2,-100.0,9.0,18.8,67.9,4.0,1.0,2.0,25.0,75.0,131.43,18.0,3.0,5.0,16.67,44.44,18.32,41.0,3.0,13.0,7.32,39.02,-50.72,68.0,8.0,23.0,11.76,45.59,-21.3,103.0,14.0,32.0,13.59,44.66,-10.4
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,3.0,SKITTLE BOMB NZ,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR3,D A Micallef,Blake Micallef,PC180825_R8,PC180825_R8_SKITTLE BOMB NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2230.0,236.0,498.0,10.58,32.91,-25.46,81.0,3.0,13.0,3.7,19.75,-53.76,49.0,1.0,7.0,2.04,16.33,-76.71,blake micallef,35.0,3.0,13.0,8.57,45.71,-33.97,133.0,10.0,34.0,7.52,33.08,-30.11,281.0,18.0,74.0,6.41,32.74,-45.73,548.0,42.0,126.0,7.66,30.66,-35.95,2841.0,297.0,724.0,10.45,35.94,-23.9,18.6,14.3,10.0,70.0,13.0,18.6,-0.9,7.0,10.0,41.0,10.0,14.3,-48.5,32.0,3.0,11.0,9.38,43.75,-34.07,89.0,8.0,28.0,8.99,40.45,-26.95,197.0,18.0,60.0,9.14,39.59,-33.45,351.0,36.0,93.0,10.26,36.75,-24.98,1564.0,167.0,401.0,10.68,36.32,-22.97
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,4.0,VINKE B NZ,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR4,T J Munday,Vaughan Duncan,PC180825_R8,PC180825_R8_VINKE B NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2228.0,234.0,484.0,10.5,32.23,-23.5,47.0,5.0,7.0,10.64,25.53,2.72,385.0,31.0,83.0,8.05,29.61,-31.18,vaughan duncan,30.0,1.0,5.0,3.33,20.0,-66.04,82.0,7.0,15.0,8.54,26.83,-16.77,165.0,15.0,29.0,9.09,26.67,-8.11,265.0,21.0,47.0,7.92,25.66,-18.77,265.0,21.0,47.0,7.92,25.66,-18.77,5.5,12.7,14.5,55.0,3.0,5.5,-100.0,8.0,14.5,-100.0,7.0,12.7,118.3,20.0,2.0,5.0,10.0,35.0,-34.2,46.0,4.0,14.0,8.7,39.13,-39.45,87.0,7.0,22.0,8.05,33.33,-32.82,166.0,16.0,39.0,9.64,33.13,-23.2,674.0,69.0,151.0,10.24,32.64,-22.07
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,5.0,MIKI BE GOOD,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR5,D M Atkinson,Cameron Hart,PC180825_R8,PC180825_R8_MIKI BE GOOD,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2225.0,320.0,565.0,14.38,39.78,-5.11,1959.0,415.0,553.0,21.18,49.41,-9.08,102.0,11.0,19.0,10.78,29.41,-26.75,cameron hart,104.0,23.0,27.0,22.12,48.08,-3.87,316.0,59.0,77.0,18.67,43.04,-13.88,591.0,101.0,152.0,17.09,42.81,-20.29,1102.0,195.0,283.0,17.7,43.38,-20.61,4600.0,927.0,1273.0,20.15,47.83,-14.28,15.8,15.8,5.3,19.0,3.0,15.8,-5.3,1.0,5.3,290.0,3.0,15.8,-25.9,10.0,0.0,3.0,0.0,30.0,-100.0,39.0,8.0,13.0,20.51,53.85,-16.85,65.0,12.0,21.0,18.46,50.77,-13.95,116.0,26.0,31.0,22.41,49.14,-2.63,256.0,53.0,72.0,20.7,48.83,-1.54
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,6.0,LUKE JOHN NZ,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR6,K A Morris,Robert Morris,PC180825_R8,PC180825_R8_LUKE JOHN NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2215.0,302.0,554.0,13.63,38.65,-8.98,2151.0,229.0,481.0,10.65,33.01,-19.18,2332.0,186.0,477.0,7.98,28.43,-27.28,robert morris,122.0,15.0,31.0,12.3,37.7,-33.99,333.0,51.0,73.0,15.32,37.24,-11.83,704.0,96.0,178.0,13.64,38.92,-15.61,1336.0,185.0,317.0,13.85,37.57,-14.06,5413.0,712.0,1307.0,13.15,37.3,-17.79,15.4,6.6,7.7,91.0,14.0,15.4,-5.4,7.0,7.7,-100.0,6.0,6.6,-100.0,96.0,8.0,22.0,8.33,31.25,-38.14,344.0,34.0,64.0,9.88,28.49,-26.26,721.0,71.0,153.0,9.85,31.07,-26.53,1251.0,129.0,259.0,10.31,31.02,-21.97,5053.0,569.0,1160.0,11.26,34.22,-20.0
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,7.0,RED REACTOR NZ,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR7,I C Wilson,Jim Douglass,PC180825_R8,PC180825_R8_RED REACTOR NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2173.0,259.0,511.0,11.92,35.43,-10.75,1010.0,52.0,217.0,5.15,26.63,-30.21,452.0,25.0,105.0,5.53,28.76,-21.27,jim douglass,46.0,3.0,6.0,6.52,19.57,-17.07,133.0,5.0,24.0,3.76,21.8,-54.9,248.0,11.0,51.0,4.44,25.0,-49.06,501.0,33.0,114.0,6.59,29.34,-30.35,2198.0,142.0,473.0,6.46,27.98,-26.38,0.0,0.7,3.7,134.0,0.0,0.0,0.0,5.0,3.7,-100.0,1.0,0.7,-100.0,26.0,2.0,3.0,7.69,19.23,-7.42,83.0,2.0,17.0,2.41,22.89,-70.15,158.0,6.0,36.0,3.8,26.58,-56.23,308.0,21.0,83.0,6.82,33.77,-32.08,1183.0,67.0,283.0,5.66,29.59,-34.91
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,8.0,SPIRIT OF ANARCHY NZ,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR8,B A Lilley,Blake Fitzpatrick,PC180825_R8,PC180825_R8_SPIRIT OF ANARCHY NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,2044.0,203.0,417.0,9.93,30.33,-14.55,1148.0,101.0,272.0,8.8,32.49,-33.16,48.0,13.0,15.0,27.08,58.33,8.89,blake fitzpatrick,25.0,2.0,5.0,8.0,28.0,-25.68,48.0,6.0,12.0,12.5,37.5,12.92,128.0,10.0,26.0,7.81,28.12,-29.63,237.0,20.0,45.0,8.44,27.43,-28.0,1827.0,184.0,439.0,10.07,34.1,-32.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,10.0,5.77,25.0,-52.91,135.0,13.0,30.0,9.63,31.85,-20.87,202.0,25.0,41.0,12.38,32.67,-7.61,448.0,52.0,99.0,11.61,33.71,-16.84,2500.0,341.0,632.0,13.64,38.92,-18.82
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,9.0,TINDER SURPRISE NZ,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR9,"J A Rando, M J Rando",Taylah Osmond,PC180825_R8,PC180825_R8_TINDER SURPRISE NZ,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,1719.0,180.0,307.0,10.47,28.33,-9.53,189.0,13.0,34.0,6.88,24.87,-28.98,505.0,52.0,109.0,10.3,31.88,-24.16,taylah osmond,52.0,5.0,12.0,9.62,32.69,-14.27,137.0,10.0,29.0,7.3,28.47,-32.9,287.0,30.0,59.0,10.45,31.01,-12.11,515.0,55.0,99.0,10.68,29.9,-8.51,1479.0,166.0,318.0,11.22,32.72,-10.8,4.7,14.0,11.6,43.0,2.0,4.7,-100.0,5.0,11.6,-100.0,6.0,14.0,72.0,2.0,0.0,1.0,0.0,50.0,-100.0,5.0,0.0,2.0,0.0,40.0,-100.0,39.0,3.0,9.0,7.69,30.77,-45.05,122.0,15.0,34.0,12.3,40.16,-24.69,665.0,77.0,153.0,11.58,34.59,-19.6
PC180825,Nswhrc at Tabcorp Pk Menangle,2025-08-18,Day,8,5:50 PM,NSW,2614,10.0,FOXY DADA,IRT YOUR HORSE OUR PASSION PACE,1609.0,"$9,996",FR10,B P Portelli,Brian Portelli,PC180825_R8,PC180825_R8_FOXY DADA,PACERS,Mobile,Nswhrc at Tabcorp Pk Menangle_1609.0,Nswhrc at Tabcorp Pk Menangle_1609.0_pacers_mobile,2224,0.0,27.3,29.6,28.2,27.6,1133.0,104.0,171.0,9.18,24.27,-6.02,364.0,44.0,55.0,12.09,27.2,4.34,508.0,59.0,97.0,11.61,30.71,-7.49,brian portelli,26.0,2.0,3.0,7.69,19.23,-61.12,99.0,11.0,21.0,11.11,32.32,-25.48,175.0,23.0,31.0,13.14,30.86,-7.18,282.0,36.0,51.0,12.77,30.85,-5.36,1074.0,118.0,186.0,10.99,28.31,-7.37,12.3,9.0,12.3,122.0,15.0,12.3,65.2,15.0,12.3,-53.3,11.0,9.0,-37.7,36.0,2.0,7.0,5.56,25.0,-68.92,135.0,19.0,28.0,14.07,34.81,-7.07,235.0,34.0,45.0,14.47,33.62,0.56,437.0,56.0,87.0,12.81,32.72,-5.77,1352.0,159.0,261.0,11.76,31.07,-10.77
AP190825,Albion Park,2025-08-19,Day,1,1:02 PM,QLD,2034,1.0,HAMMER SON,BECOME A CREEK MEMBER - JOIN NOW TROTTERS DISCRETIONARY HANDICAP,2138.0,"$9,120",FT,D R Lee,Brendan Barnes,AP190825_R1,AP190825_R1_HAMMER SON,TROTTERS,Stand,Albion Park_2138.0,Albion Park_2138.0_trotters_stand,10,43.1,30.5,30.2,29.4,29.7,0.0,0.0,0.0,0.0,0.0,0.0,2636.0,323.0,616.0,12.25,35.62,-16.49,489.0,36.0,117.0,7.36,31.29,-29.08,brendan barnes,129.0,18.0,32.0,13.95,38.76,-8.46,323.0,33.0,77.0,10.22,34.06,-18.33,570.0,57.0,139.0,10.0,34.39,-27.34,1073.0,102.0,256.0,9.51,33.36,-33.09,4909.0,618.0,1185.0,12.59,36.73,-19.82,6.2,10.1,7.0,129.0,8.0,6.2,85.4,9.0,7.0,-51.1,13.0,10.1,-32.0,12.0,1.0,0.0,8.33,8.33,7.02,40.0,2.0,4.0,5.0,15.0,-52.91,52.0,3.0,6.0,5.77,17.31,-45.04,141.0,12.0,35.0,8.51,33.33,-43.6,863.0,74.0,214.0,8.57,33.37,-30.07
AP190825,Albion Park,2025-08-19,Day,1,1:02 PM,QLD,2034,2.0,DARCYS FIREBALL,BECOME A CREEK MEMBER - JOIN NOW TROTTERS DISCRETIONARY HANDICAP,2138.0,"$9,120",FT,G F Dwyer,Nathan Dawson,AP190825_R1,AP190825_R1_DARCYS FIREBALL,TROTTERS,Stand,Albion Park_2138.0,Albion Park_2138.0_trotters_stand,10,43.1,30.5,30.2,29.4,29.7,0.0,0.0,0.0,0.0,0.0,0.0,3899.0,615.0,987.0,15.77,41.09,-12.82,2518.0,278.0,536.0,11.04,32.33,-20.04,nathan dawson,142.0,27.0,49.0,19.01,53.52,-6.11,457.0,82.0,130.0,17.94,46.39,-13.37,691.0,115.0,192.0,16.64,44.43,-19.21,1319.0,220.0,365.0,16.68,44.35,-18.18,7531.0,1272.0,1960.0,16.89,42.92,-13.85,4.3,8.7,8.7,23.0,1.0,4.3,55.0,2.0,8.7,33.3,2.0,8.7,18.6,63.0,4.0,14.0,6.35,28.57,-50.59,307.0,25.0,61.0,8.14,28.01,-32.93,554.0,53.0,109.0,9.57,29.24,-23.28,1084.0,107.0,237.0,9.87,31.73,-25.67,4145.0,531.0,927.0,12.81,35.17,-18.65
AP190825,Albion Park,2025-08-19,Day,1,1:02 PM,QLD,2034,3.0,SON OF A SUN NZ,BECOME A CREEK MEMBER - JOIN NOW TROTTERS DISCRETIONARY HANDICAP,2138.0,"$9,120",FT,R P Hutchinson,Adam Richardson,AP190825_R1,AP190825_R1_SON OF A SUN NZ,TROTTERS,Stand,Albion Park_2138.0,Albion Park_2138.0_trotters_stand,10,43.1,30.5,30.2,29.4,29.7,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,87.0,203.0,7.53,25.09,-12.51,1152.0,78.0,227.0,6.77,26.48,-28.71,adam richardson,103.0,12.0,20.0,11.65,31.07,-22.12,286.0,24.0,50.0,8.39,25.87,-30.5,494.0,45.0,91.0,9.11,27.53,-23.81,986.0,91.0,189.0,9.23,28.4,-21.47,3146.0,285.0,597.0,9.06,28.04,-19.85,9.8,3.9,15.7,51.0,5.0,9.8,355.7,8.0,15.7,37.5,2.0,3.9,-100.0,19.0,2.0,8.0,10.53,52.63,-39.89,63.0,3.0,13.0,4.76,25.4,-57.17,128.0,8.0,29.0,6.25,28.91,-47.5,276.0,20.0,57.0,7.25,27.9,-33.96,1471.0,110.0,320.0,7.48,29.23,-33.34
AP190825,Albion Park,2025-08-19,Day,1,1:02 PM,QLD,2034,4.0,CALL ME TROUBLE NZ,BECOME A CREEK MEMBER - JOIN NOW TROTTERS DISCRETIONARY HANDICAP,2138.0,"$9,120",FT,M A Rees,Matt Elkins,AP190825_R1,AP190825_R1_CALL ME TROUBLE NZ,TROTTERS,Stand,Albion Park_2138.0,Albion Park_2138.0_trotters_stand,10,43.1,30.5,30.2,29.4,29.7,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,164.0,404.0,8.73,30.23,-22.02,660.0,59.0,126.0,8.94,28.03,-17.88,matt elkins,64.0,6.0,17.0,9.38,35.94,-18.9,188.0,19.0,46.0,10.11,34.57,-15.22,397.0,41.0,98.0,10.33,35.01,-23.62,646.0,69.0,151.0,10.68,34.06,-22.41,3787.0,415.0,897.0,10.96,34.64,-18.51,6.0,16.4,1.5,67.0,4.0,6.0,59.4,1.0,1.5,-100.0,11.0,16.4,-100.0,9.0,1.0,1.0,11.11,22.22,16.21,22.0,1.0,3.0,4.55,18.18,-42.57,55.0,5.0,12.0,9.09,30.91,-33.86,146.0,14.0,31.0,9.59,30.82,-38.04,1089.0,124.0,232.0,11.39,32.69,-16.06
AP190825,Albion Park,2025-08-19,Day,1,1:02 PM,QLD,2034,5.0,EUROKASH NZ,BECOME A CREEK MEMBER - JOIN NOW TROTTERS DISCRETIONARY HANDICAP,2138.0,"$9,120",10m,G F Dwyer,Layne Dwyer,AP190825_R1,AP190825_R1_EUROKASH NZ,TROTTERS,Stand,Albion Park_2138.0,Albion Park_2138.0_trotters_stand,10,43.1,30.5,30.2,29.4,29.7,0.0,0.0,0.0,0.0,0.0,0.0,920.0,76.0,205.0,8.26,30.54,-25.24,2518.0,278.0,536.0,11.04,32.33,-20.04,layne dwyer,82.0,5.0,20.0,6.1,30.49,-51.46,322.0,23.0,75.0,7.14,30.43,-39.66,556.0,51.0,120.0,9.17,30.76,-24.56,1078.0,106.0,240.0,9.83,32.1,-24.76,1828.0,190.0,419.0,10.39,33.32,-21.77,0.0,42.9,14.3,7.0,0.0,0.0,0.0,1.0,14.3,-100.0,3.0,42.9,-100.0,63.0,4.0,14.0,6.35,28.57,-50.59,307.0,25.0,61.0,8.14,28.01,-32.93,554.0,53.0,109.0,9.57,29.24,-23.28,1084.0,107.0,237.0,9.87,31.73,-25.67,4145.0,531.0,927.0,12.81,35.17,-18.65
